Seed,T1,D1,Ratio1,T2,D2,Ratio2,H,m,Original_m,Percentage_m,Command
908,116267,100939.358582,0.868169,15144,11807.786091,0.779701,1760747448,3,131419,0.000038,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
909,74319,78129.620805,1.051274,289580,368660.301173,1.273086,21521296020,1,363905,0.000008,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
910,181535,223365.303794,1.230426,262563,226956.359292,0.864388,47664374205,5,444101,0.000016,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
911,289043,321800.138849,1.113330,86932,65762.922906,0.756487,25127086076,8,375980,0.000027,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
912,96531,95968.319159,0.994171,60810,57673.558506,0.948422,1956683370,6,52450,0.000153,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
913,204363,179384.827856,0.877775,35333,29726.616362,0.841327,7220757879,4,239703,0.000025,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
914,161972,171506.280309,1.058864,159383,116914.868115,0.733547,25815583276,11,321358,0.000040,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
915,120271,149395.708171,1.242159,284004,348614.729745,1.227499,34157445084,1,404279,0.000007,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
916,228844,188871.589783,0.825329,258997,212903.908401,0.822032,59269909468,2,487844,0.000008,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
917,33800,23740.900808,0.702394,230571,232424.511359,1.008039,7793299800,8,264380,0.000038,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
918,293331,348593.129399,1.188395,206429,186807.265909,0.904947,60552024999,6,499763,0.000016,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
919,249715,266384.098927,1.066752,178516,141805.328649,0.794356,44578122940,10,428234,0.000028,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
920,57041,54150.509562,0.949326,152589,150459.037543,0.986041,8703829149,4,209634,0.000029,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
921,14670,16587.837481,1.130732,277181,243432.974222,0.878246,4066245270,7,291869,0.000031,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
922,271382,274071.735151,1.009911,99905,76767.903517,0.768409,934910990,7,12807,0.000703,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
923,78890,93992.754203,1.191441,73436,70536.145641,0.960512,2896683020,6,76166,0.000105,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
924,186887,200817.339280,1.074539,198217,169220.276958,0.853712,37044180479,8,385107,0.000026,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
925,143447,179748.554139,1.253066,20735,15416.182352,0.743486,2974373545,2,164192,0.000024,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
926,251811,286458.492303,1.137593,146090,136971.852973,0.937585,5255295570,10,56847,0.000211,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
927,209796,150887.450732,0.719210,270329,305664.038108,1.130711,56713942884,10,480128,0.000025,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
928,18144,16389.769131,0.903316,94800,68717.997413,0.724873,35834400,3,2358,0.002119,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
929,125416,98353.534377,0.784218,219033,200690.242396,0.916256,27470242728,4,344452,0.000017,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
930,82105,79249.681392,0.965224,42206,46698.686075,1.106447,3465323630,9,124314,0.000088,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
931,190300,161423.289620,0.848257,167198,117050.998424,0.700074,15908889700,2,178752,0.000022,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
932,298458,307386.866729,1.029917,290646,259763.391623,0.893745,4819201326,8,32731,0.000306,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
933,104290,94760.829150,0.908628,113606,122891.956311,1.081738,5923984870,6,108951,0.000073,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
934,62473,68154.842497,1.090949,88130,112396.227026,1.275346,5505745490,1,150606,0.000020,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
935,168461,163299.781724,0.969363,60025,69860.994894,1.163865,10111871525,9,228490,0.000048,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
936,277568,237302.533189,0.854935,35998,27348.068306,0.759711,4995946432,3,156791,0.000032,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
937,235976,174327.700186,0.738752,10441,9960.717216,0.954000,2463825416,3,246435,0.000020,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
938,192722,176829.986132,0.917539,133632,112801.142983,0.844118,12876913152,3,163180,0.000031,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
939,150325,165375.016247,1.100117,108059,79574.461604,0.736398,2320567025,6,36915,0.000217,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
940,257900,330365.718120,1.280984,231713,284680.440947,1.228591,59758782700,1,489616,0.000006,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
941,215212,250009.017125,1.161687,54883,45016.134566,0.820220,11811480196,9,270101,0.000041,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
942,21989,22913.265662,1.042033,178584,180453.224322,1.010467,3926883576,1,200583,0.000015,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
943,279978,343244.232814,1.225969,3403,4096.280120,1.203726,952765134,1,283483,0.000011,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
944,87627,70713.640222,0.806985,276891,220438.975504,0.796122,8087709219,3,121510,0.000041,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
945,195175,251511.171452,1.288644,101392,100193.580394,0.988180,19789183600,8,296571,0.000034,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
946,152211,177896.093107,1.168747,74412,87741.685218,1.179134,3775441644,1,75545,0.000040,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
947,260341,273858.039377,1.051921,198950,213412.849124,1.072696,51794841950,1,459294,0.000007,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
948,67566,83320.290651,1.233169,22801,21981.389723,0.964054,1540572366,5,90372,0.000077,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
949,24471,27225.110536,1.112546,295822,341564.928360,1.154630,7239060162,1,320308,0.000009,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
950,281975,365073.539144,1.294702,119668,89361.383940,0.746744,33743384300,6,401648,0.000020,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
951,240042,282764.027562,1.177977,94454,88798.122835,0.940120,11336463534,9,167253,0.000066,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
952,47613,36183.008915,0.759940,68497,77561.327873,1.132332,3261347661,9,116113,0.000095,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
953,154799,191940.380424,1.239933,41668,42651.510305,1.023603,6450164732,1,196473,0.000015,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
954,261589,293100.793555,1.120463,14918,18110.206212,1.213984,3902384702,1,276528,0.000011,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
955,220367,155294.504920,0.704709,290284,234846.683219,0.809024,63969014228,3,510654,0.000010,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
956,27546,24389.564889,0.885412,113593,113629.031429,1.000317,3129032778,8,141145,0.000071,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
957,135758,145083.270362,1.068690,238234,284466.731617,1.194064,16171085686,1,187000,0.000016,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
958,243010,230942.861003,0.950343,62915,68287.866499,1.085399,3057794830,8,61190,0.000163,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
959,49935,41490.318290,0.830887,35697,45555.222588,1.276164,594176565,8,28547,0.000350,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
960,9241,6613.483965,0.715668,161405,189238.213235,1.172443,1491543605,2,170668,0.000023,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
961,265944,238006.295370,0.894949,134204,142602.722363,1.062582,1274669592,7,14294,0.000630,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
962,222880,239702.119168,1.075476,258027,245952.143034,0.953203,8215579680,6,68704,0.000116,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
963,181185,228145.733257,1.259187,82676,94846.416868,1.147206,14979651060,1,263865,0.000011,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
964,288120,241406.586409,0.837868,205686,151754.039266,0.737795,9877041720,3,82304,0.000061,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
965,245297,250371.381559,1.020687,29444,36192.556338,1.229200,7222524868,1,274751,0.000011,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
966,52372,47190.950103,0.901072,153119,125581.875971,0.820159,8019148268,3,205495,0.000024,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
967,9962,10789.625439,1.083078,277266,280705.057583,1.012403,1381061946,1,143644,0.000021,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
968,266993,257368.118479,0.963951,100607,121067.284028,1.203368,26861364751,7,367604,0.000024,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
969,75900,64331.049725,0.847576,75375,82818.764094,1.098756,76279500,5,2020,0.003462,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
970,181150,131217.103748,0.724356,197465,253812.669801,1.285355,7154156950,8,75726,0.000132,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
971,289382,262702.932691,0.907807,21995,19337.668590,0.879185,6364957090,2,311391,0.000013,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
972,95925,75442.059253,0.786469,144644,111216.645412,0.768899,13874975700,3,240572,0.000021,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
973,56498,72033.071689,1.274967,121734,154392.256052,1.268276,3438863766,1,89120,0.000034,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
974,162008,186819.146409,1.153148,244009,208770.078025,0.855584,39531410072,7,406020,0.000022,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
975,270727,280615.952630,1.036527,218794,164208.164338,0.750515,59233443238,8,489524,0.000020,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
976,77300,70825.360415,0.916240,42087,39573.945670,0.940289,3253325100,5,119390,0.000059,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
977,184869,147567.918730,0.798230,165952,138160.465847,0.832533,30679380288,2,350824,0.000011,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
978,292938,287256.561890,0.980605,290678,298191.312157,1.025848,42575315982,11,291811,0.000045,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
979,101377,87506.177047,0.863176,115148,140490.448571,1.220086,11673358796,10,216528,0.000055,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
980,208215,154930.422633,0.744089,88308,71584.775524,0.810626,2043005580,3,32950,0.000152,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
981,15279,18715.235748,1.224899,211753,212098.825653,1.001633,3235374087,1,227047,0.000013,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
982,124770,138579.957128,1.110683,37544,44993.946551,1.198432,2342182440,1,81162,0.000037,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
983,229009,294379.449008,1.285449,8132,6365.055958,0.782717,1862301188,2,237179,0.000017,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
984,38660,45320.343306,1.172280,134891,132168.426439,0.979816,5214886060,8,173556,0.000058,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
985,295339,221899.856522,0.751339,107510,93523.524976,0.869905,31751895890,3,402853,0.000012,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
986,253756,237157.514426,0.934589,82581,63096.996524,0.764062,20955424236,2,336342,0.000012,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
987,60356,67270.315038,1.114559,205482,257671.606647,1.253986,6201035796,1,132925,0.000023,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
988,18330,18266.759858,0.996550,179713,152238.252355,0.847119,3294139290,3,198053,0.000025,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
989,275068,323916.878711,1.177588,3365,3490.707398,1.037357,925603820,1,278531,0.000011,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
990,234041,178490.695709,0.762647,128688,120059.113683,0.932947,30118268208,4,362732,0.000017,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
991,189675,235162.119321,1.239816,250874,281094.697481,1.120462,47584525950,1,440552,0.000007,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
992,298276,335096.297537,1.123444,75315,53864.806856,0.715194,22464656940,7,373597,0.000024,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
993,105975,74792.107554,0.705752,49735,45143.021440,0.907671,1054133325,3,31145,0.000161,../edf_hull --num=2 --period-min=4 --period-max=300000 --num-repeat=1000 -s --eps 1e-9 --relative-dl-var=0.3 --relative-dl-avg=1
